Instance,Runtime,Dual_Bound,Primal_Bound,Lambdas,Optimal_Lambda,Optimal_Value
24,0.0,"[0.7855153165891868, 0.7494613599958951, 0.7446088551125406, 0.7271141919333104, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296, 0.721050106845296]","[-inf, 0.0, 0.0, 0.0, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961, 0.7210501068452961]","[0.4996409066639301, 0.7494613599958951, 0.6245511333299126, 0.6870062466629039, 0.7182338033293996, 0.7338475816626473, 0.7260406924960234, 0.7221372479127115, 0.7201855256210555, 0.7211613867668836, 0.7206734561939696, 0.7209174214804266, 0.7210394041236551, 0.7211003954452693, 0.7210698997844622, 0.7210546519540586, 0.7210470280388568, 0.7210508399964577, 0.7210489340176572, 0.7210498870070574]",0.7210498870070574,0.7210501068452961
25,0.0,"[0.7828741528407032, 0.7492402759619307, 0.7414564824247287, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834, 0.7277341053550834]","[-inf, 0.0, 0.0, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835, 0.7277341053550835]","[0.49949351730795377, 0.7492402759619307, 0.6243668966349423, 0.6868035862984365, 0.6555852414666894, 0.671194413882563, 0.6789990000904997, 0.6829012931944681, 0.6848524397464524, 0.6838768664704602, 0.6843646531084563, 0.6841207597894583, 0.6842427064489573, 0.6843036797787068, 0.6842731931138321, 0.6842884364462694, 0.6842808147800508, 0.6842846256131601, 0.6842865310297147, 0.684287483737992]",0.684287483737992,0.7277341053550835
26,0.0,"[0.786653498183045, 0.7496650816949664, 0.7465807166702253, 0.7299764948566828, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183]","[-inf, 0.0, 0.0, 0.0, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183, 0.7266778470273183]","[0.4997767211299776, 0.7496650816949664, 0.6247209014124719, 0.6871929915537192, 0.7184290366243428, 0.7340470591596546, 0.7262380478919988, 0.7301425535258267, 0.7281903007089128, 0.7272141743004558, 0.7267261110962273, 0.726482079494113, 0.7266040952951702, 0.7265430873946417, 0.726573591344906, 0.7265583393697739, 0.72656596535734, 0.7265697783511229, 0.7265716848480144, 0.7265726380964601]",0.7265726380964601,0.7266778470273183
27,0.016000032424926758,"[0.790156088064496, 0.7497097775651943, 0.7497097775651943, 0.7362474423694206, 0.7294983376896838, 0.7294983376896838, 0.7292797507693822, 0.7292797507693822, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821, 0.7292797507693821]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822, 0.7292797507693822]","[0.4998065183767962, 0.7497097775651943, 0.6247581479709953, 0.6872339627680948, 0.7184718701666446, 0.7340908238659194, 0.726281347016282, 0.7301860854411006, 0.7282337162286914, 0.7272575316224867, 0.7277456239255891, 0.7279896700771402, 0.7281116931529158, 0.7281727046908035, 0.7281421989218597, 0.7281574518063316, 0.7281650782485676, 0.7281612650274496, 0.7281631716380086, 0.7281641249432881]",0.7281641249432881,0.7292797507693822
28,0.0,"[0.7854027190719564, 0.7498928618380222, 0.744822449650562, 0.7309149302440736, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684]","[-inf, 0.0, 0.0, 0.0, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685]","[0.49992857455868145, 0.7498928618380222, 0.6249107181983518, 0.687401790018187, 0.7186473259281045, 0.7030245579731458, 0.7108359419506252, 0.7147416339393649, 0.7166944799337347, 0.7176709029309196, 0.7171826914323272, 0.7174267971816234, 0.7175488500562714, 0.7174878236189475, 0.7175183368376095, 0.7175335934469405, 0.717541221751606, 0.7175374075992732, 0.7175355005231068, 0.7175364540611899]",0.7175364540611899,0.7264609337040685
29,0.0,"[0.7895051691684897, 0.7499239243577391, 0.749109007866336, 0.7300694128799267, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196825]","[-inf, 0.0, 0.0, 0.0, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826]","[0.4999492829051594, 0.7499239243577391, 0.6249366036314492, 0.6874302639945942, 0.7186770941761667, 0.7343005092669529, 0.7264888017215598, 0.7225829479488632, 0.7245358748352115, 0.7235594113920374, 0.7230711796704503, 0.7228270638096568, 0.72270500587926, 0.7227660348444584, 0.7227965493270576, 0.7228118065683572, 0.7228041779477075, 0.7228003636373825, 0.722802270792545, 0.7228013172149638]",0.7228013172149638,0.7234820919196826
30,0.0,"[0.7864855850968866, 0.7497446499123435, 0.746473661783365, 0.7312987542751315, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305]","[-inf, 0.0, 0.0, 0.0, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305]","[0.499829766608229, 0.7497446499123435, 0.6247872082602862, 0.6872659290863148, 0.7185052894993291, 0.702885609292822, 0.6950757691895684, 0.6989806892411952, 0.7009331492670086, 0.7019093792799153, 0.7023974942863687, 0.7021534367831419, 0.7022754655347553, 0.702336479910562, 0.7023669870984653, 0.702382240692417, 0.7023898674893928, 0.7023860540909048, 0.7023879607901489, 0.7023889141397708]",0.7023889141397708,0.7290735518830305
31,0.0,"[0.7871164218292813, 0.7498096638662747, 0.7462412159146324, 0.7291122731197586, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.724171670289901, 0.724171670289901, 0.724171670289901, 0.724171670289901, 0.724171670289901]","[-inf, 0.0, 0.0, 0.0, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011]","[0.4998731092441831, 0.7498096638662747, 0.6248413865552289, 0.6873255252107517, 0.7185675945385133, 0.734188629202394, 0.7263781118704536, 0.7224728532044835, 0.7244254825374685, 0.723449167870976, 0.7239373252042223, 0.7241814038708454, 0.7240593645375338, 0.7241203842041897, 0.7240898743708617, 0.7240746194541978, 0.7240669919958658, 0.7240708057250318, 0.7240688988604488, 0.7240698522927402]",0.7240698522927402,0.7241716702899011
32,0.003000020980834961,"[0.7846241358798862, 0.7497694551188785, 0.7426827836850465, 0.7260904381114993, 0.7242477313249305, 0.7242477313249305, 0.7242477313249305, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303, 0.7242477313249303]","[-inf, 0.0, 0.0, 0.0, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304]","[0.4998463034125856, 0.7497694551188785, 0.6248078792657321, 0.6872886671923053, 0.7185290611555919, 0.7341492581372352, 0.7263391596464135, 0.7224341104010027, 0.724386635023708, 0.7234103727123553, 0.7238985038680317, 0.7241425694458699, 0.7240205366569508, 0.7240815530514103, 0.72411206124864, 0.7241273153472549, 0.7241196882979475, 0.7241235018226012, 0.724125408584928, 0.7241244552037647]",0.7241244552037647,0.7242477313249304
33,0.0,"[0.787552552936976, 0.7493543417873266, 0.7471747565863671, 0.7292800444625165, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526]","[-inf, 0.0, 0.0, 0.0, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526]","[0.4995695611915511, 0.7493543417873266, 0.6244619514894388, 0.6869081466383827, 0.7181312442128547, 0.7337427930000906, 0.7259370186064726, 0.7220341314096637, 0.7239855750080681, 0.7249612968072704, 0.7244734359076692, 0.7247173663574697, 0.7245954011325695, 0.7245344185201193, 0.7245039272138942, 0.7244886815607817, 0.7244810587342254, 0.7244772473209473, 0.7244791530275864, 0.7244782001742669]",0.7244782001742669,0.7244790200320526
34,0.0,"[0.7843960135162787, 0.7495870932066877, 0.7438251102881744, 0.7275843911130742, 0.7225017563768903, 0.7225017563768903, 0.7225017563768903, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902]","[-inf, 0.0, 0.0, 0.0, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902]","[0.4997247288044585, 0.7495870932066877, 0.6246559110055732, 0.6871215021061304, 0.718354297656409, 0.7339706954315484, 0.7261624965439787, 0.7222583971001939, 0.7203063473783015, 0.7212823722392476, 0.7217703846697208, 0.7220143908849573, 0.7221363939925756, 0.7221973955463847, 0.7222278963232893, 0.7222431467117416, 0.7222355215175155, 0.7222317089204024, 0.722233615218959, 0.7222345683682372]",0.7222345683682372,0.7225017563768902
35,0.0009999275207519531,"[0.7836138107062148, 0.7498250641905266, 0.7412531345297059, 0.7267945965906798, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204, 0.7239916947978204]","[-inf, 0.0, 0.0, 0.0, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206]","[0.4998833761270178, 0.7498250641905266, 0.6248542201587722, 0.6873396421746494, 0.718582353182588, 0.7342037086865574, 0.7263930309345727, 0.7224876920585803, 0.7205350226205842, 0.7195586879015861, 0.7190705205420871, 0.7193146042218366, 0.7191925623819618, 0.7192535833018991, 0.7192840937618679, 0.7192688385318835, 0.7192764661468757, 0.7192726523393795, 0.7192745592431276, 0.7192755126950017]",0.7192755126950017,0.7239916947978206
36,0.0,"[0.7866327581799483, 0.7497803395582339, 0.746802516984446, 0.7297570861025371, 0.7227510717283185, 0.7227510717283185, 0.7227510717283185, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207]","[0.4998535597054893, 0.7497803395582339, 0.6248169496318616, 0.6872986445950477, 0.7185394920766408, 0.7341599158174373, 0.726349703947039, 0.7224445980118399, 0.7243971509794395, 0.7234208744956396, 0.7229327362537398, 0.7226886671327899, 0.7225666325723149, 0.7225056152920775, 0.7225361239321961, 0.7225208696121368, 0.7225132424521071, 0.7225170560321219, 0.7225189628221294, 0.7225180094271256]",0.7225180094271256,0.7225195468617207
37,0.0,"[0.7933856404506902, 0.7498874654617435, 0.7498874654617435, 0.7322120636839496, 0.7272987488131661, 0.7272987488131661, 0.726453482166064, 0.726453482166064, 0.7263847467743104, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375927, 0.7263638372375927, 0.7263638372375927]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928]","[0.4999249769744956, 0.7498874654617435, 0.6249062212181196, 0.6873968433399316, 0.7186421544008375, 0.7342648099312905, 0.726453482166064, 0.7225478182834507, 0.7245006502247573, 0.7254770661954106, 0.7259652741807373, 0.7262093781734007, 0.7260873261770691, 0.7260263001789031, 0.7260568131779861, 0.7260720696775276, 0.7260796979272983, 0.7260835120521837, 0.726081604989741, 0.7260806514585196]",0.7260806514585196,0.7263638372375928
38,0.0,"[0.7808853772657245, 0.7494680551478972, 0.7416713326306315, 0.724274608323219, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578]","[-inf, 0.0, 0.0, 0.0, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579]","[0.4996453700985981, 0.7494680551478972, 0.6245567126232476, 0.6870123838855724, 0.7182402195167348, 0.7026263017011536, 0.7104332606089442, 0.7143367400628395, 0.7162884797897872, 0.7153126099263134, 0.7158005448580502, 0.7155565773921818, 0.7154345936592477, 0.7154955855257148, 0.7154650895924812, 0.715480337559098, 0.7154879615424063, 0.7154917735340606, 0.7154936795298876, 0.7154946325278012]",0.7154946325278012,0.7210856813375579
39,0.0,"[0.785876073844046, 0.749598155156448, 0.7449546560813387, 0.7274507026655119, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515]","[-inf, 0.0, 0.0, 0.0, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516]","[0.499732103437632, 0.749598155156448, 0.62466512929704, 0.6871316422267439, 0.718364898691596, 0.70274827045917, 0.710556584575383, 0.7144607416334895, 0.7164128201625428, 0.7154367808980162, 0.7159248005302795, 0.7161688103464112, 0.716290815254477, 0.71635181770851, 0.7163823189355264, 0.7163975695490346, 0.7163899442422805, 0.7163937568956575, 0.716395663222346, 0.7163947100590018]",0.7163947100590018,0.7255793356467516
40,0.01699995994567871,"[0.7902457074594503, 0.7499427962993863, 0.7498863533181234, 0.7337078964644637, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949]","[-inf, 0.0, 0.0, 0.0, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095]","[0.4999618641995909, 0.7499427962993863, 0.6249523302494886, 0.6874475632744375, 0.7186951797869119, 0.7343189880431491, 0.7265070839150305, 0.7226011318509712, 0.7245541078830009, 0.7255305958990157, 0.7260188399070231, 0.7262629619110268, 0.7263850229130286, 0.7264460534140296, 0.72647656866453, 0.7264918262897803, 0.7264841974771552, 0.7264880118834678, 0.7264899190866241, 0.7264889654850459]",0.7264889654850459,0.729202062376095
41,0.0,"[0.7930534789710619, 0.7498994582965856, 0.7498994582965856, 0.7344372980839525, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947]","[-inf, 0.0, 0.0, 0.0, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947]","[0.4999329721977237, 0.7498994582965856, 0.6249162152471546, 0.6874078367718701, 0.7186536475342278, 0.7342765529154067, 0.7264651002248173, 0.730370826570112, 0.7284179633974646, 0.7293943949837882, 0.7289061791906264, 0.7286620712940455, 0.728540017345755, 0.7284789903716098, 0.7284484768845372, 0.7284637336280735, 0.7284561052563053, 0.7284599194421895, 0.7284618265351315, 0.7284627800816025]",0.7284627800816025,0.7284687247178947
42,0.0,"[0.784225430223212, 0.7498037598588185, 0.7440849347940969, 0.7273923291540796, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221]","[-inf, 0.0, 0.0, 0.0, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222]","[0.4998691732392123, 0.7498037598588185, 0.6248364665490154, 0.687320113203917, 0.7185619365313678, 0.7341828481950932, 0.7263723923632305, 0.7224671644472991, 0.7244197784052648, 0.7253960853842476, 0.7249079318947562, 0.7251520086395019, 0.7252740470118748, 0.7253350661980612, 0.7253655757911543, 0.725380830587701, 0.7253884579859743, 0.7253922716851109, 0.7253903648355426, 0.7253913182603268]",0.7253913182603268,0.7260697661447222
43,0.003000020980834961,"[0.789222946717042, 0.7493590769137262, 0.7478622473673229, 0.7294259361736755, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776]","[-inf, 0.0, 0.0, 0.0, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777]","[0.49957271794248415, 0.7493590769137262, 0.6244658974281052, 0.6869124871709157, 0.7181357820423209, 0.7337474294780235, 0.7259416057601722, 0.7220386939012465, 0.7239901498307093, 0.723014421865978, 0.7235022858483436, 0.7237462178395264, 0.7238681838351179, 0.7239291668329135, 0.7239596583318114, 0.7239749040812604, 0.7239672812065359, 0.7239710926438981, 0.7239729983625793, 0.7239739512219199]",0.7239739512219199,0.7255086888797777
44,0.0,"[0.7906348637392248, 0.7499423561377487, 0.7499423561377487, 0.733768135929772, 0.7288618943695967, 0.7288618943695967, 0.7287740096838891, 0.7287740096838891, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889]","[0.4999615707584992, 0.7499423561377487, 0.624951963448124, 0.6874471597929364, 0.7186947579653425, 0.7343185570515456, 0.726506657508444, 0.7304126072799948, 0.7284596323942194, 0.7294361198371071, 0.7289478761156633, 0.7287037542549413, 0.7288258151853022, 0.7287647847201217, 0.728795299952712, 0.7287800423364168, 0.7287724135282693, 0.7287762279323431, 0.7287743207303061, 0.7287733671292878]",0.7287733671292878,0.728774009683889
45,0.0,"[0.7885834804155206, 0.7499650356292344, 0.7468395950814792, 0.7287359492122837, 0.7231715266113312, 0.7231715266113312, 0.7231715266113312, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476]","[0.4999766904194896, 0.7499650356292344, 0.624970863024362, 0.6874679493267982, 0.7187164924780163, 0.7343407640536254, 0.7265286282658208, 0.7226225603719185, 0.7245755943188696, 0.7235990773453941, 0.7231108188586564, 0.7228666896152874, 0.7227446249936029, 0.7226835926827607, 0.7226530765273396, 0.7226683346050502, 0.7226759636439055, 0.7226797781633332, 0.7226778709036193, 0.7226769172737624]",0.7226769172737624,0.722679053732476
46,0.0,"[0.7869359171695193, 0.7499829115049531, 0.747209989045787, 0.730681899834205, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257858844083762]","[-inf, 0.0, 0.0, 0.0, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744]","[0.4999886076699687, 0.7499829115049531, 0.6249857595874609, 0.687484335546207, 0.7187336235255801, 0.7343582675152667, 0.7265459455204234, 0.7226397845230017, 0.7245928650217126, 0.725569405271068, 0.7260576753957457, 0.7258135403334068, 0.7256914728022374, 0.7257525065678221, 0.7257830234506144, 0.7257982818920106, 0.7257906526713125, 0.7257868380609634, 0.7257849307557889, 0.7257858844083762]",0.7257858844083762,0.7257859837888744
