Instance,Runtime,Dual_Bound,Primal_Bound,Lambdas,Optimal_Lambda,Optimal_Value
34,0.017000198364257812,"[0.9889530395352409, 0.9867978157605263, 0.9858306473429845, 0.9853573823575401, 0.9851255118342619, 0.9850116697834244, 0.9849557158925517, 0.984928237727687, 0.9849145569652336, 0.9849077165840069]","[0.9842150179888689, 0.9848065432788888, 0.984876381856699, 0.9848918856410019, 0.9848949148350631, 0.9848984357544494, 0.9849000896941303, 0.9849008762027802, 0.9849008762027802, 0.9849008762027802]","[0.0004997247288044585, 0.00024986236440222926, 0.00012493118220111463, 6.246559110055731e-05, 3.123279555027866e-05, 1.561639777513933e-05, 7.808198887569664e-06, 3.904099443784832e-06, 1.952049721892416e-06, 9.76024860946208e-07]",9.76024860946208e-07,0.9849008762027802
35,0.0,"[0.9882749010081281, 0.9859567333648389, 0.984993004396382, 0.9845382022130879, 0.9843123127378166, 0.9841993680001816, 0.9841428956313634, 0.984114659446955, 0.9841005413547507, 0.9840934823086478]","[0.9829117019719742, 0.9839758019381055, 0.9840629308810075, 0.984086423262546, 0.984086423262546, 0.984086423262546, 0.984086423262546, 0.984086423262546, 0.984086423262546, 0.984086423262546]","[0.0004998833761270178, 0.0002499416880635089, 0.00012497084403175445, 6.248542201587722e-05, 3.124271100793861e-05, 1.5621355503969306e-05, 7.810677751984653e-06, 3.905338875992326e-06, 1.952669437996163e-06, 9.763347189980816e-07]",9.763347189980816e-07,0.984086423262546
36,0.016000032424926758,"[0.9881960743156272, 0.9860274395651627, 0.9851289987490647, 0.9846882969305524, 0.9844706796907872, 0.9843618710709047, 0.9843074667609635, 0.9842802646059927, 0.9842666635285072, 0.9842598629897644]","[0.9832874302078571, 0.9842171909066842, 0.9842456017125067, 0.9842530624510221, 0.9842530624510221, 0.9842530624510221, 0.9842530624510221, 0.9842530624510221, 0.9842530624510221, 0.9842530624510221]","[0.0004998535597054893, 0.00024992677985274464, 0.00012496338992637232, 6.248169496318616e-05, 3.124084748159308e-05, 1.562042374079654e-05, 7.81021187039827e-06, 3.905105935199135e-06, 1.9525529675995675e-06, 9.762764837997838e-07]",9.762764837997838e-07,0.9842530624510221
37,0.010999917984008789,"[0.9897471886629222, 0.9876258948887257, 0.986692539792924, 0.9862424428468529, 0.9860235128862086, 0.9859140479058867, 0.9858593154157259, 0.9858319491706449, 0.985818266048105, 0.9858114244868343]","[0.9849466519409332, 0.9856587255217807, 0.9857756533107481, 0.9858045829255646, 0.9858045829255646, 0.9858045829255646, 0.9858045829255646, 0.9858045829255646, 0.9858045829255646, 0.9858045829255646]","[0.0004999249769744957, 0.00024996248848724783, 0.00012498124424362392, 6.249062212181196e-05, 3.124531106090598e-05, 1.562265553045299e-05, 7.811327765226495e-06, 3.905663882613247e-06, 1.9528319413066237e-06, 9.764159706533119e-07]",9.764159706533119e-07,0.9858045829255646
38,0.0,"[0.9877403760568426, 0.9854623050327949, 0.9844688000569319, 0.9839939459414807, 0.9837672044972506, 0.9836561439417439, 0.9836006136639904, 0.9835728485251144, 0.9835589659556757, 0.9835520246709564]","[0.9825727893860308, 0.9833639405033412, 0.9834905650290032, 0.9835354216473217, 0.9835450833862374, 0.9835450833862374, 0.9835450833862374, 0.9835450833862374, 0.9835450833862374, 0.9835450833862374]","[0.0004996453700985981, 0.00024982268504929905, 0.00012491134252464952, 6.245567126232476e-05, 3.122783563116238e-05, 1.561391781558119e-05, 7.806958907790595e-06, 3.903479453895298e-06, 1.951739726947649e-06, 9.758698634738244e-07]",9.758698634738244e-07,0.9835450833862374
39,0.016000032424926758,"[0.9895817844917685, 0.987420994139594, 0.9864343309614152, 0.9859695165392525, 0.9857399894205376, 0.9856296413165645, 0.985574868067744, 0.9855474814433336, 0.9855337881311285, 0.9855269414750262]","[0.9850893059252513, 0.9853778259415947, 0.9855047021170898, 0.9855047021170898, 0.9855132739656053, 0.9855200948189233, 0.9855200948189233, 0.9855200948189233, 0.9855200948189233, 0.9855200948189233]","[0.0004997321034376321, 0.00024986605171881603, 0.00012493302585940802, 6.246651292970401e-05, 3.1233256464852004e-05, 1.5616628232426002e-05, 7.808314116213001e-06, 3.9041570581065005e-06, 1.9520785290532503e-06, 9.760392645266251e-07]",9.760392645266251e-07,0.9855200948189233
40,0.016000032424926758,"[0.9891256763185425, 0.986946091961488, 0.9860111004008077, 0.9855587646742843, 0.9853395184854883, 0.9852305432859438, 0.9851760556861717, 0.9851488118862848, 0.9851351899863421, 0.9851283790363705]","[0.984168465717369, 0.9849920527180644, 0.9850992162359993, 0.9851170613971089, 0.985121568086399, 0.985121568086399, 0.985121568086399, 0.985121568086399, 0.985121568086399, 0.985121568086399]","[0.0004999618641995908, 0.0002499809320997954, 0.0001249904660498977, 6.249523302494886e-05, 3.124761651247443e-05, 1.5623808256237214e-05, 7.811904128118607e-06, 3.9059520640593035e-06, 1.9529760320296517e-06, 9.764880160148259e-07]",9.764880160148259e-07,0.985121568086399
41,0.01699995994567871,"[0.9889949093795141, 0.9866848004760737, 0.9857055891207285, 0.9852427588571642, 0.9850148718832146, 0.9849045413262302, 0.984849699029479, 0.9848222778811027, 0.9848085673069151, 0.9848017120198208]","[0.983865176266774, 0.9846459974772582, 0.9847483248798289, 0.9847869849092649, 0.9847869849092649, 0.9847948567327268, 0.9847948567327268, 0.9847948567327268, 0.9847948567327268, 0.9847948567327268]","[0.0004999329721977237, 0.00024996648609886186, 0.00012498324304943093, 6.249162152471546e-05, 3.124581076235773e-05, 1.5622905381178866e-05, 7.811452690589433e-06, 3.9057263452947165e-06, 1.9528631726473583e-06, 9.764315863236791e-07]",9.764315863236791e-07,0.9847948567327268
42,0.012000083923339844,"[0.9888469866224991, 0.9865469015203352, 0.9855563261731162, 0.985089994961901, 0.9848652074044181, 0.9847557222174355, 0.9847021720120237, 0.9846755964195791, 0.9846623086233566, 0.9846556647252456]","[0.983571436970047, 0.9844936678519416, 0.9846135762714274, 0.9846333079614604, 0.9846432951561958, 0.9846473884917397, 0.9846490208271342, 0.9846490208271342, 0.9846490208271342, 0.9846490208271342]","[0.0004998691732392123, 0.00024993458661960613, 0.00012496729330980307, 6.248364665490153e-05, 3.1241823327450766e-05, 1.5620911663725383e-05, 7.810455831862692e-06, 3.905227915931346e-06, 1.952613957965673e-06, 9.763069789828365e-07]",9.763069789828365e-07,0.9846490208271342
43,0.0,"[0.9883012112302485, 0.9861388943076143, 0.9851784840057008, 0.9847213395197427, 0.984501047609163, 0.9843968880611764, 0.9843462549448023, 0.9843210623032801, 0.9843084659825194, 0.9843021678221388]","[0.9833303002272444, 0.9842103331528311, 0.9842282583250257, 0.9842721019601901, 0.9842904244541154, 0.9842950437147561, 0.984295869661758, 0.984295869661758, 0.984295869661758, 0.984295869661758]","[0.0004995727179424841, 0.00024978635897124205, 0.00012489317948562103, 6.244658974281051e-05, 3.1223294871405256e-05, 1.5611647435702628e-05, 7.805823717851314e-06, 3.902911858925657e-06, 1.9514559294628285e-06, 9.757279647314143e-07]",9.757279647314143e-07,0.984295869661758
44,0.016000032424926758,"[0.9887555408193305, 0.9863101963110129, 0.9853129536015525, 0.9848433809662481, 0.9846153059071715, 0.9845031592152768, 0.9844470858693299, 0.9844190491963559, 0.9844050308598694, 0.9843980216916262]","[0.9831357829475512, 0.9841480814846525, 0.9843610940291159, 0.9843769917166612, 0.9843910125233827, 0.9843910125233827, 0.9843910125233827, 0.9843910125233827, 0.9843910125233827, 0.9843910125233827]","[0.0004999615707584992, 0.0002499807853792496, 0.0001249903926896248, 6.24951963448124e-05, 3.12475981724062e-05, 1.56237990862031e-05, 7.81189954310155e-06, 3.905949771550775e-06, 1.9529748857753875e-06, 9.764874428876938e-07]",9.764874428876938e-07,0.9843910125233827
45,0.01699995994567871,"[0.990276826631475, 0.9880717030352444, 0.9870721598665594, 0.9866157463933137, 0.986397627417197, 0.9862903868136539, 0.9862370458318129, 0.9862104335874604, 0.9861973492271388, 0.9861908446034309]","[0.9854885599508516, 0.985979489772415, 0.9861390340520116, 0.9861773343383495, 0.9861811255853633, 0.9861837048499722, 0.9861837048499722, 0.9861842648668168, 0.9861842648668168, 0.9861843594333475]","[0.0004999766904194897, 0.00024998834520974483, 0.00012499417260487241, 6.249708630243621e-05, 3.1248543151218104e-05, 1.5624271575609052e-05, 7.812135787804526e-06, 3.906067893902263e-06, 1.9530339469511315e-06, 9.765169734755657e-07]",9.765169734755657e-07,0.9861843594333475
46,0.0010001659393310547,"[0.9903688451686659, 0.9882356082599898, 0.987310129553414, 0.9868652370045266, 0.9866427907300828, 0.9865322685721195, 0.9864773060565247, 0.9864498247987271, 0.9864360841698289, 0.986429213855379]","[0.98588259296258, 0.9863018214515583, 0.9864203444556389, 0.9864203444556389, 0.9864203444556389, 0.9864223435409297, 0.9864223435409297, 0.9864223435409297, 0.9864223435409297, 0.9864223435409297]","[0.0004999886076699687, 0.00024999430383498437, 0.00012499715191749219, 6.249857595874609e-05, 3.1249287979373047e-05, 1.5624643989686523e-05, 7.812321994843262e-06, 3.906160997421631e-06, 1.9530804987108154e-06, 9.765402493554077e-07]",9.765402493554077e-07,0.9864223435409297
47,0.016000032424926758,"[0.9897033261995105, 0.9871391923047684, 0.9859947942494791, 0.9854509789187099, 0.9851842208305495, 0.9850533088827554, 0.984988171085728, 0.9849556021872142, 0.9849393177379575, 0.9849311755133291]","[0.9841876798465393, 0.984749320907009, 0.9848979872786878, 0.984912261439591, 0.9849207162453324, 0.9849230332887006, 0.9849230332887006, 0.9849230332887006, 0.9849230332887006, 0.9849230332887006]","[0.000499551661220811, 0.0002497758306104055, 0.00012488791530520274, 6.244395765260137e-05, 3.1221978826300684e-05, 1.5610989413150342e-05, 7.805494706575171e-06, 3.9027473532875855e-06, 1.9513736766437928e-06, 9.756868383218964e-07]",9.756868383218964e-07,0.9849230332887006
48,0.01699995994567871,"[0.9884834786551738, 0.9864637899223789, 0.9856183229057652, 0.9852268749645728, 0.9850353123441188, 0.9849400530013495, 0.9848926759906118, 0.9848689874852423, 0.984857143232558, 0.9848512211062158]","[0.9839237755699857, 0.9847331443775553, 0.9848215177592003, 0.9848437497236646, 0.9848437497236646, 0.9848452989798735, 0.9848452989798735, 0.9848452989798735, 0.9848452989798735, 0.9848452989798735]","[0.0004995434606614312, 0.0002497717303307156, 0.0001248858651653578, 6.24429325826789e-05, 3.122146629133945e-05, 1.5610733145669724e-05, 7.805366572834862e-06, 3.902683286417431e-06, 1.9513416432087155e-06, 9.756708216043578e-07]",9.756708216043578e-07,0.9848452989798735
49,0.006999969482421875,"[0.9890721747667438, 0.9868015212157794, 0.9858577876903988, 0.9854069827049691, 0.9851934322475159, 0.9850881445897797, 0.9850366822290572, 0.9850109517805062, 0.9849980865562308, 0.9849916539440925]","[0.9839711443373489, 0.9847767946581253, 0.9849350837040076, 0.9849752668169531, 0.9849815906036027, 0.9849835438750352, 0.9849852213319548, 0.9849852213319548, 0.9849852213319548, 0.9849852213319548]","[0.0004998003980971988, 0.0002499001990485994, 0.0001249500995242997, 6.247504976214985e-05, 3.123752488107492e-05, 1.561876244053746e-05, 7.80938122026873e-06, 3.904690610134365e-06, 1.9523453050671827e-06, 9.761726525335913e-07]",9.761726525335913e-07,0.9849852213319548
50,0.0,"[0.98861745208635, 0.9865325356869734, 0.9856241774313008, 0.9851865945700705, 0.9849706488596877, 0.9848632771156285, 0.9848095912435991, 0.9847827483075847, 0.9847693268395771, 0.9847626161055736]","[0.9841156960188713, 0.9846669278938893, 0.9847478408127448, 0.9847526120486332, 0.9847559053715699, 0.9847559053715699, 0.9847559053715699, 0.9847559053715699, 0.9847559053715699, 0.9847559053715699]","[0.0004996707721154056, 0.0002498353860577028, 0.0001249176930288514, 6.24588465144257e-05, 3.122942325721285e-05, 1.5614711628606425e-05, 7.807355814303212e-06, 3.903677907151606e-06, 1.951838953575803e-06, 9.759194767879015e-07]",9.759194767879015e-07,0.9847559053715699
51,0.0,"[0.9890664947475724, 0.9867356480495699, 0.9857473102304939, 0.9852690224332726, 0.9850410492059325, 0.9849287125760791, 0.9848733364578349, 0.9848456815546652, 0.9848318541030807, 0.9848249403772885]","[0.9833843975122265, 0.9846607671034104, 0.9847788440486156, 0.9847983854289292, 0.9848163759462258, 0.9848163759462258, 0.984818026651496, 0.984818026651496, 0.984818026651496, 0.984818026651496]","[0.0004999333295698019, 0.00024996666478490097, 0.00012498333239245048, 6.249166619622524e-05, 3.124583309811262e-05, 1.562291654905631e-05, 7.811458274528155e-06, 3.905729137264078e-06, 1.952864568632039e-06, 9.764322843160194e-07]",9.764322843160194e-07,0.984818026651496
52,0.008999824523925781,"[0.9886809874979711, 0.9864140672225319, 0.985467874027595, 0.9850221230506209, 0.9848090965987402, 0.9847057580440676, 0.9846555645989304, 0.9846308924562546, 0.9846185563849167, 0.9846123883492484]","[0.983364324494352, 0.9844402525784529, 0.984552117632125, 0.9845837600650073, 0.9846007289854917, 0.9846040446050452, 0.9846062203135795, 0.9846062203135795, 0.9846062203135795, 0.9846062203135795]","[0.0004998724793992331, 0.0002499362396996166, 0.0001249681198498083, 6.248405992490414e-05, 3.124202996245207e-05, 1.5621014981226036e-05, 7.810507490613018e-06, 3.905253745306509e-06, 1.9526268726532545e-06, 9.763134363266272e-07]",9.763134363266272e-07,0.9846062203135795
53,0.0,"[0.9894116805140863, 0.9871697967874691, 0.9861785825971741, 0.9857182152160843, 0.9854885112800832, 0.9853752204029667, 0.9853185749644087, 0.9852902522451291, 0.9852760908854893, 0.9852690283908772]","[0.9845752819489126, 0.9851375771427158, 0.9852578478349944, 0.9852578478349944, 0.9852619295258501, 0.9852619295258501, 0.9852619295258501, 0.9852619295258501, 0.9852619295258501, 0.9852620234744633]","[0.0004999127830919709, 0.00024995639154598543, 0.00012497819577299272, 6.248909788649636e-05, 3.124454894324818e-05, 1.562227447162409e-05, 7.811137235812045e-06, 3.905568617906022e-06, 1.952784308953011e-06, 9.763921544765056e-07]",9.763921544765056e-07,0.9852620234744633
54,0.0,"[0.9892965820811448, 0.9870409488431816, 0.9860592794082482, 0.98560522208581, 0.9853802485971541, 0.9852690017760433, 0.9852140872644347, 0.9851866300086304, 0.9851729013807285, 0.9851660370667777]","[0.9844702894388498, 0.9849968310630423, 0.9851511647633717, 0.9851511647633717, 0.9851564535752575, 0.9851591727528266, 0.9851591727528266, 0.9851591727528266, 0.9851591727528266, 0.9851591727528266]","[0.0004999030620880938, 0.0002499515310440469, 0.00012497576552202345, 6.248788276101172e-05, 3.124394138050586e-05, 1.562197069025293e-05, 7.810985345126465e-06, 3.905492672563233e-06, 1.9527463362816163e-06, 9.763731681408082e-07]",9.763731681408082e-07,0.9851591727528266
55,0.009000062942504883,"[0.988479966077603, 0.9860546889124228, 0.9850077837753426, 0.9845069590571294, 0.984264100395178, 0.9841457183946274, 0.9840866664054511, 0.9840571404108637, 0.9840423774135693, 0.9840349959149222]","[0.9827041963430042, 0.9838570126279055, 0.9839847164619764, 0.9840156000370845, 0.9840236214893647, 0.9840276144162753, 0.9840276144162753, 0.9840276144162753, 0.9840276144162753, 0.9840276144162753]","[0.0004995564350142692, 0.0002497782175071346, 0.0001248891087535673, 6.244455437678366e-05, 3.122227718839183e-05, 1.5611138594195914e-05, 7.805569297097957e-06, 3.9027846485489785e-06, 1.9513923242744893e-06, 9.756961621372446e-07]",9.756961621372446e-07,0.9840276144162753
56,0.01699995994567871,"[0.9888652361362985, 0.9865453853527005, 0.9855699797280012, 0.9851287292193406, 0.9849089231200352, 0.98480029882186, 0.9847459866727724, 0.9847189229971707, 0.9847054853244116, 0.9846987664880328]","[0.9837262444854019, 0.9844867353705492, 0.9846705305132885, 0.9846882653385801, 0.9846916745236849, 0.9846916745236849, 0.9846916745236849, 0.9846920476516533, 0.9846920476516533, 0.9846920476516533]","[0.0004999076984945496, 0.0002499538492472748, 0.0001249769246236374, 6.24884623118187e-05, 3.124423115590935e-05, 1.5622115577954675e-05, 7.811057788977337e-06, 3.905528894488669e-06, 1.9527644472443343e-06, 9.763822236221672e-07]",9.763822236221672e-07,0.9846920476516533
57,0.09599995613098145,"[0.9881266898594493, 0.9859146494338074, 0.9849715523845936, 0.984519086101027, 0.9842947871609106, 0.9841849468529904, 0.9841300266990304, 0.9841025666220503, 0.98408883658356, 0.9840819715643149]","[0.9831869334141959, 0.9839452243224562, 0.9840649458257877, 0.9840703901486608, 0.9840751065450701, 0.9840751065450701, 0.9840751065450701, 0.9840751065450701, 0.9840751065450701, 0.9840751065450701]","[0.0004997878564677718, 0.0002498939282338859, 0.00012494696411694296, 6.247348205847148e-05, 3.123674102923574e-05, 1.561837051461787e-05, 7.809185257308935e-06, 3.904592628654467e-06, 1.9522963143272337e-06, 9.761481571636169e-07]",9.761481571636169e-07,0.9840751065450701
58,0.016000032424926758,"[0.988166932706305, 0.9859450126175741, 0.984989177293353, 0.9845357984879399, 0.9843147216612054, 0.9842059520196715, 0.9841525122285067, 0.9841257923329242, 0.9841124323851329, 0.9841057524112374]","[0.983277376570522, 0.9839857978719987, 0.9840794228679975, 0.9840905528262976, 0.9840942586472757, 0.9840990724373416, 0.9840990724373416, 0.9840990724373416, 0.9840990724373416, 0.9840990724373416]","[0.0004995559899643267, 0.00024977799498216336, 0.00012488899749108168, 6.244449874554084e-05, 3.122224937277042e-05, 1.561112468638521e-05, 7.805562343192605e-06, 3.9027811715963024e-06, 1.9513905857981512e-06, 9.756952928990756e-07]",9.756952928990756e-07,0.9840990724373416
59,0.0,"[0.9874097693966672, 0.9854256685895216, 0.984549248046873, 0.9841419192734401, 0.9839470626395938, 0.9838512874434762, 0.9838033998454178, 0.9837794560463885, 0.9837674841468741, 0.9837614981971167]","[0.9830642527361033, 0.9836128586427618, 0.983719430534783, 0.9837481816588662, 0.983755512247359, 0.983755512247359, 0.983755512247359, 0.983755512247359, 0.983755512247359, 0.983755512247359]","[0.0004996601123404427, 0.00024983005617022135, 0.00012491502808511067, 6.245751404255534e-05, 3.122875702127767e-05, 1.5614378510638834e-05, 7.807189255319417e-06, 3.9035946276597085e-06, 1.9517973138298543e-06, 9.758986569149271e-07]",9.758986569149271e-07,0.983755512247359
60,0.01699995994567871,"[0.9878052075750269, 0.9855315443538855, 0.9845491872368751, 0.9841009389565541, 0.9838803558309663, 0.9837700642681722, 0.9837149184867755, 0.9836873455960773, 0.9836735591507278, 0.9836666659280531]","[0.9827271828829302, 0.9834863388697807, 0.9835901287672013, 0.9836597727053785, 0.9836597727053785, 0.9836597727053785, 0.9836597727053785, 0.9836597727053785, 0.9836597727053785, 0.9836597727053785]","[0.0004997557939326088, 0.0002498778969663044, 0.0001249389484831522, 6.24694742415761e-05, 3.123473712078805e-05, 1.5617368560394026e-05, 7.808684280197013e-06, 3.9043421400985066e-06, 1.9521710700492533e-06, 9.760855350246266e-07]",9.760855350246266e-07,0.9836597727053785
61,0.003999948501586914,"[0.9889309779442363, 0.9867497298294334, 0.9857974170849017, 0.9853432239341262, 0.9851193381012402, 0.9850086527428533, 0.9849534311338911, 0.9849258203294095, 0.9849120149271694, 0.9849051122260489]","[0.9840961833811857, 0.9847480298777701, 0.9848779496827725, 0.9848898179953499, 0.9848962968156663, 0.9848982095249286, 0.9848982095249286, 0.9848982095249286, 0.9848982095249286, 0.9848982095249286]","[0.0004998654738271897, 0.00024993273691359483, 0.00012496636845679742, 6.248318422839871e-05, 3.1241592114199354e-05, 1.5620796057099677e-05, 7.810398028549839e-06, 3.905199014274919e-06, 1.9525995071374596e-06, 9.762997535687298e-07]",9.762997535687298e-07,0.9848982095249286
62,0.0,"[0.987341836373093, 0.9847648332098019, 0.9837477956462687, 0.9832781300936839, 0.9830481680588363, 0.982933700326991, 0.9828764664610686, 0.9828478495281072, 0.9828335410616269, 0.9828263868283862]","[0.9809776835807577, 0.9826567764315272, 0.9827923000903634, 0.9828146468414456, 0.9828192325951459, 0.9828192325951459, 0.9828192325951459, 0.9828192325951459, 0.9828192325951459, 0.9828192325951459]","[0.0004998361755266242, 0.0002499180877633121, 0.00012495904388165605, 6.247952194082802e-05, 3.123976097041401e-05, 1.5619880485207006e-05, 7.809940242603503e-06, 3.9049701213017515e-06, 1.9524850606508757e-06, 9.762425303254379e-07]",9.762425303254379e-07,0.9828192325951459
63,0.01699995994567871,"[0.9886420439687309, 0.9863141650020303, 0.9853227939181813, 0.9848633161253613, 0.9846366394851921, 0.9845255478941449, 0.9844703485236349, 0.9844428774357965, 0.9844291418918779, 0.9844222741199185]","[0.9834113003663811, 0.9842451988277879, 0.984376266992631, 0.9844084019814484, 0.9844144563030981, 0.9844144563030981, 0.9844154063479592, 0.9844154063479592, 0.9844154063479592, 0.9844154063479592]","[0.0004997892109670511, 0.00024989460548352553, 0.00012494730274176277, 6.247365137088138e-05, 3.123682568544069e-05, 1.5618412842720346e-05, 7.809206421360173e-06, 3.904603210680086e-06, 1.952301605340043e-06, 9.761508026700216e-07]",9.761508026700216e-07,0.9844154063479592
64,0.017000198364257812,"[0.9890994818681547, 0.9869215866964175, 0.9859301582651175, 0.9854671626527574, 0.9852377426641254, 0.9851230326698088, 0.9850656776726512, 0.985037101092261, 0.9850229088827465, 0.9850158127779891]","[0.9844671421099245, 0.984851308122365, 0.9849811662308757, 0.9850083226754937, 0.9850083226754937, 0.9850083226754937, 0.9850083226754937, 0.985008716673232, 0.985008716673232, 0.985008716673232]","[0.0004996788702018192, 0.0002498394351009096, 0.0001249197175504548, 6.24598587752274e-05, 3.12299293876137e-05, 1.561496469380685e-05, 7.807482346903424e-06, 3.903741173451712e-06, 1.951870586725856e-06, 9.75935293362928e-07]",9.75935293362928e-07,0.985008716673232
65,0.009999990463256836,"[0.988487701802131, 0.9861915945962766, 0.9852740008322955, 0.9848585242755685, 0.9846616064264302, 0.9845639719794523, 0.9845153102058604, 0.9844911430243977, 0.9844790796519284, 0.9844730479656936]","[0.9829470363130957, 0.9842530819099344, 0.9844145388689483, 0.9844646885772916, 0.9844646885772916, 0.9844666484322684, 0.9844666484322684, 0.984467016279459, 0.984467016279459, 0.984467016279459]","[0.0004997190013317284, 0.0002498595006658642, 0.0001249297503329321, 6.246487516646605e-05, 3.1232437583233024e-05, 1.5616218791616512e-05, 7.808109395808256e-06, 3.904054697904128e-06, 1.952027348952064e-06, 9.76013674476032e-07]",9.76013674476032e-07,0.984467016279459
66,0.0,"[0.9874834803968501, 0.9851742157767449, 0.9842173929686124, 0.9837586121249859, 0.9835364026869657, 0.9834257117654875, 0.9833703663047497, 0.9833426935743805, 0.9833288572091952, 0.9833219390266034]","[0.9822335780538949, 0.983250009108692, 0.9832854154041344, 0.9833055363852795, 0.9833150208440109, 0.9833150208440109, 0.9833150208440109, 0.9833150208440109, 0.9833150208440109, 0.9833150208440109]","[0.0004997185571276856, 0.0002498592785638428, 0.0001249296392819214, 6.24648196409607e-05, 3.123240982048035e-05, 1.5616204910240174e-05, 7.808102455120087e-06, 3.904051227560044e-06, 1.952025613780022e-06, 9.76012806890011e-07]",9.76012806890011e-07,0.9833150208440109
67,0.013000011444091797,"[0.9880905477832944, 0.9859242776759803, 0.9850312012809623, 0.9846070805973038, 0.9843970899285605, 0.9842920945941884, 0.9842395969270027, 0.98421334809341, 0.9842002236766135, 0.9841936614682154]","[0.9827215712267091, 0.9841054612779634, 0.9841662627173278, 0.984187099259817, 0.984187099259817, 0.984187099259817, 0.984187099259817, 0.984187099259817, 0.984187099259817, 0.984187099259817]","[0.0004997727049009686, 0.0002498863524504843, 0.00012494317622524216, 6.247158811262108e-05, 3.123579405631054e-05, 1.561789702815527e-05, 7.808948514077635e-06, 3.9044742570388176e-06, 1.9522371285194088e-06, 9.761185642597044e-07]",9.761185642597044e-07,0.984187099259817
68,0.019999980926513672,"[0.987574854914027, 0.9851410972739139, 0.9840483373724133, 0.9835263763117624, 0.9832683804830101, 0.9831394006359114, 0.9830767365030142, 0.9830457648564351, 0.98303036659772, 0.9830227784574616]","[0.9822417539231083, 0.9828646260828159, 0.9829929698838563, 0.9830103846542577, 0.9830103846542577, 0.9830123324347534, 0.983014161781956, 0.9830149683390054, 0.9830149683390054, 0.9830151931230071]","[0.0004997093821800783, 0.00024985469109003913, 0.00012492734554501956, 6.246367277250978e-05, 3.123183638625489e-05, 1.5615918193127446e-05, 7.807959096563723e-06, 3.903979548281861e-06, 1.9519897741409307e-06, 9.759948870704653e-07]",9.759948870704653e-07,0.9830151931230071
69,0.014000177383422852,"[0.9894931777261738, 0.9870937819656874, 0.9860224893686166, 0.9855097427598228, 0.9852644044098754, 0.9851438748687198, 0.9850836100981419, 0.985053477712853, 0.9850384115202084, 0.9850308784238868]","[0.984327407343853, 0.9848837639724727, 0.984983483063835, 0.9850185872623868, 0.9850233453275641, 0.9850233453275641, 0.9850233453275641, 0.9850233453275641, 0.9850233453275641, 0.9850233453275641]","[0.0004999436186660889, 0.00024997180933304447, 0.00012498590466652223, 6.249295233326112e-05, 3.124647616663056e-05, 1.562323808331528e-05, 7.81161904165764e-06, 3.90580952082882e-06, 1.95290476041441e-06, 9.76452380207205e-07]",9.76452380207205e-07,0.9850233453275641
70,0.010000228881835938,"[0.9914602896700114, 0.9894651886117444, 0.9885710347779214, 0.988144858671981, 0.9879428818581958, 0.987843772539083, 0.9877954013862518, 0.987771215809836, 0.9877591230216283, 0.9877530766275245]","[0.9870317281728528, 0.9876177072301862, 0.9877165186485162, 0.9877248539768851, 0.9877433331864474, 0.9877470302334205, 0.9877470302334205, 0.9877470302334205, 0.9877470302334205, 0.9877470302334205]","[0.0004997011886712559, 0.00024985059433562794, 0.00012492529716781397, 6.246264858390699e-05, 3.123132429195349e-05, 1.5615662145976746e-05, 7.807831072988373e-06, 3.903915536494187e-06, 1.9519577682470933e-06, 9.759788841235466e-07]",9.759788841235466e-07,0.9877470302334205
71,0.018000125885009766,"[0.989376877258874, 0.987157478986917, 0.9861478990873928, 0.9856764593731511, 0.9854468317432239, 0.9853321836403386, 0.985275076413105, 0.985246787031234, 0.9852326423402981, 0.9852255699948301]","[0.9846139731553567, 0.9850749746985811, 0.9851923120338957, 0.9852101618724045, 0.9852175355374532, 0.9852175355374532, 0.9852184976493622, 0.9852184976493622, 0.9852184976493622, 0.9852184976493622]","[0.0004996975374239556, 0.0002498487687119778, 0.0001249243843559889, 6.246219217799445e-05, 3.1231096088997226e-05, 1.5615548044498613e-05, 7.807774022249306e-06, 3.903887011124653e-06, 1.9519435055623266e-06, 9.759717527811633e-07]",9.759717527811633e-07,0.9852184976493622
72,0.016000032424926758,"[0.990141238642908, 0.9882359543570052, 0.987386982188727, 0.986972700357832, 0.9867701369849072, 0.9866695005269351, 0.9866196730470393, 0.986594759307092, 0.9865823024371183, 0.9865760740021314]","[0.9860191699031645, 0.9865348849079981, 0.9865492032720987, 0.9865634057838903, 0.9865675976187508, 0.9865698455671447, 0.9865698455671447, 0.9865698455671447, 0.9865698455671447, 0.9865698455671447]","[0.0004997763557466255, 0.00024988817787331274, 0.00012494408893665637, 6.247204446832818e-05, 3.123602223416409e-05, 1.5618011117082046e-05, 7.809005558541023e-06, 3.9045027792705115e-06, 1.9522513896352557e-06, 9.761256948176279e-07]",9.761256948176279e-07,0.9865698455671447
