Instance,Runtime,Dual_Bound,Primal_Bound,Lamda,Optimal_Value
21,0.0,"[0.7046887846351153, 0.65417456248971, 0.6289174514170074, 0.616288895880656, 0.6099746181124804, 0.6068174792283926, 0.6052389097863486, 0.6044902930279129, 0.6042298310305074, 0.6040996000318047, 0.6040344845324533, 0.6040019267827776, 0.6039856479079397, 0.6039775084705209]","[0.6036603403443047, 0.6036603403443047, 0.6036603403443047, 0.6036603403443047, 0.6036603403443047, 0.6036603403443047, 0.6036603403443047, 0.6039693690331019, 0.6039693690331019, 0.6039693690331019, 0.6039693690331019, 0.6039693690331019, 0.6039693690331019, 0.6039693690331019]","[0.043662802968110793, 0.021831401484055397, 0.010915700742027698, 0.005457850371013849, 0.0027289251855069246, 0.0013644625927534623, 0.0006822312963767311, 0.0003411156481883656, 0.0001705578240941828, 8.52789120470914e-05, 4.26394560235457e-05, 2.131972801177285e-05, 1.0659864005886424e-05, 5.329932002943212e-06]",0.6039693690331019
22,0.0,"[0.6117691219567933, 0.5973532977472934, 0.5906770687054809, 0.5873389541845746, 0.5856698969241215, 0.5848353682938949, 0.5844181039787817, 0.5842094718212251, 0.5841051557424466, 0.5840529977030576, 0.584026918683363, 0.5840138791735157, 0.584007359418592]","[0.5726855645489174, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684, 0.5840008396636684]","[0.03635639106782016, 0.01817819553391008, 0.00908909776695504, 0.00454454888347752, 0.00227227444173876, 0.00113613722086938, 0.00056806861043469, 0.000284034305217345, 0.0001420171526086725, 7.100857630433625e-05, 3.5504288152168126e-05, 1.7752144076084063e-05, 8.876072038042031e-06]",0.5840008396636684
23,0.0,"[0.7448084762053548, 0.717594575423669, 0.7089300068515497, 0.70459772256549, 0.7024315804224602, 0.7013485093509453, 0.7008069738151878, 0.700536206047309, 0.7004008221633697, 0.7003331302214001, 0.7002992842504152, 0.7002823612649227, 0.7002738997721766, 0.7002696690258035]","[0.6612640410199914, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303, 0.7002654382794303]","[0.046715219355508576, 0.023357609677754288, 0.011678804838877144, 0.005839402419438572, 0.002919701209719286, 0.001459850604859643, 0.0007299253024298215, 0.00036496265121491075, 0.00018248132560745538, 9.124066280372769e-05, 4.5620331401863844e-05, 2.2810165700931922e-05, 1.1405082850465961e-05, 5.7025414252329805e-06]",0.7002654382794303
24,0.0,"[0.6209553834818459, 0.5997878784609135, 0.5922949569277097, 0.5896686344152356, 0.5883554731589986, 0.5876988925308801, 0.5873706022168208, 0.5872064570597911, 0.5871243844812762, 0.5870833481920189, 0.5870628300473901, 0.5870525709750759, 0.5870474414389186]","[0.5457819777950649, 0.5844577269478856, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616, 0.5870423119027616]","[0.03671603009766555, 0.018358015048832776, 0.009179007524416388, 0.004589503762208194, 0.002294751881104097, 0.0011473759405520485, 0.0005736879702760243, 0.00028684398513801213, 0.00014342199256900607, 7.171099628450303e-05, 3.5855498142251517e-05, 1.7927749071125758e-05, 8.963874535562879e-06]",0.5870423119027616
25,0.0009999275207519531,"[0.5983602002670925, 0.581142072628421, 0.5725330088090852, 0.5682284768994175, 0.5660762109445836, 0.5650000779671666, 0.5644620114784581, 0.5641929782341037, 0.5640584616119267, 0.5639912033008381, 0.5639575741452938, 0.5639407595675217, 0.5639323522786357]","[0.5639239449897495, 0.5639239449897495, 0.5639239449897495, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496, 0.5639239449897496]","[0.034372963161601384, 0.017186481580800692, 0.008593240790400346, 0.004296620395200173, 0.0021483101976000865, 0.0010741550988000433, 0.0005370775494000216, 0.0002685387747000108, 0.0001342693873500054, 6.71346936750027e-05, 3.356734683750135e-05, 1.6783673418750676e-05, 8.391836709375338e-06]",0.5639239449897496
26,0.0,"[0.6939593342674131, 0.6596145515081581, 0.6470935435089261, 0.6429135941068715, 0.6408236194058443, 0.6397786320553308, 0.6392561383800741, 0.6389948915424456, 0.6388642681236314, 0.6387989564142242, 0.6387663005595208, 0.638749972632169, 0.6387418086684931, 0.6387377266866552]","[0.625269768748903, 0.625269768748903, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173, 0.6387336447048173]","[0.041509161970902604, 0.020754580985451302, 0.010377290492725651, 0.0051886452463628255, 0.0025943226231814128, 0.0012971613115907064, 0.0006485806557953532, 0.0003242903278976766, 0.0001621451639488383, 8.107258197441915e-05, 4.0536290987209574e-05, 2.0268145493604787e-05, 1.0134072746802394e-05, 5.067036373401197e-06]",0.6387336447048173
27,0.0,"[0.5218957109062032, 0.4893713727334599, 0.4756083911917016, 0.4711323324963749, 0.4688943031487115, 0.46777528847487987, 0.467215781137964, 0.466936027469506, 0.46679615063527713, 0.4667262122181627, 0.4666912430096054, 0.4666737584053268, 0.46666501610318756]","[0.4568470345607166, 0.4568470345607166, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824, 0.46665627380104824]","[0.03097813207852927, 0.015489066039264634, 0.007744533019632317, 0.0038722665098161585, 0.0019361332549080793, 0.0009680666274540396, 0.0004840333137270198, 0.0002420166568635099, 0.00012100832843175495, 6.050416421587748e-05, 3.025208210793874e-05, 1.512604105396937e-05, 7.563020526984685e-06]",0.46665627380104824
28,0.0,"[0.5624310195938748, 0.5377287013592642, 0.525377542241959, 0.5192019626833063, 0.5161141729039799, 0.5145702780143168, 0.5137983305694852, 0.5134123568470694, 0.5132193699858616, 0.5131228765552576, 0.5130746298399556, 0.5130505064823045, 0.5130384448034792]","[0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537, 0.5130263831246537]","[0.03327134463056874, 0.01663567231528437, 0.008317836157642184, 0.004158918078821092, 0.002079459039410546, 0.001039729519705273, 0.0005198647598526365, 0.00025993237992631826, 0.00012996618996315913, 6.498309498157957e-05, 3.249154749078978e-05, 1.624577374539489e-05, 8.122886872697446e-06]",0.5130263831246537
29,0.0,"[0.7724144580727896, 0.7292746506685432, 0.7077047469664202, 0.6969197951153586, 0.6915273191898279, 0.6888310812270624, 0.6874829622456797, 0.6868089027549884, 0.6864718730096427, 0.6863033581369699, 0.6862191007006334, 0.6861769719824653, 0.6861559076233812, 0.6861453754438391]","[0.686134843264297, 0.686134843264297, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971, 0.6861348432642971]","[0.04767531819547616, 0.02383765909773808, 0.01191882954886904, 0.00595941477443452, 0.00297970738721726, 0.00148985369360863, 0.000744926846804315, 0.0003724634234021575, 0.00018623171170107874, 9.311585585053937e-05, 4.6557927925269685e-05, 2.3278963962634842e-05, 1.1639481981317421e-05, 5.819740990658711e-06]",0.6861348432642971
30,0.0,"[0.5361914090356359, 0.49740066261808075, 0.48549857152415615, 0.4808960490576071, 0.47859478782433246, 0.47744415720769523, 0.4768688418993766, 0.4765811842452173, 0.4764373554181376, 0.47636544100459777, 0.47632948379782786, 0.4763115051944429, 0.47630251589275047]","[0.4586099162005257, 0.4586099162005257, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795, 0.47629352659105795]","[0.031550661680594075, 0.015775330840297037, 0.007887665420148519, 0.003943832710074259, 0.0019719163550371297, 0.0009859581775185648, 0.0004929790887592824, 0.0002464895443796412, 0.0001232447721898206, 6.16223860949103e-05, 3.081119304745515e-05, 1.5405596523727576e-05, 7.702798261863788e-06]",0.47629352659105795
31,0.0,"[0.7549171698411974, 0.7291657151901363, 0.7162899878646056, 0.7098521242018403, 0.7066331923704576, 0.7050237264547663, 0.7042189934969207, 0.7038166270179979, 0.7036154437785365, 0.7035148521588057, 0.7034645563489403, 0.7034394084440077, 0.7034268344915413, 0.7034205475153081]","[0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751, 0.7034142605390751]","[0.04530878434584326, 0.02265439217292163, 0.011327196086460815, 0.005663598043230408, 0.002831799021615204, 0.001415899510807602, 0.000707949755403801, 0.0003539748777019005, 0.00017698743885095024, 8.849371942547512e-05, 4.424685971273756e-05, 2.212342985636878e-05, 1.106171492818439e-05, 5.530857464092195e-06]",0.7034142605390751
